gps,is_promoted,hash,title,brand,address,category,rating,description,img,img_big,no_image,phone,email,facebook,url,count_reviews,photos
"{""latitude"":9.634565,""longitude"":105.951076}",,2560417674602100,Khách sạn Ngọc Sương,,"Km 2127, Quốc lộ 1A, Xã An Hiệp, H. Châu Thành, T. Sóc Trăng",Khách sạn và chỗ ở,0,,//poipic3.coccoc.com/80x80/poi/previews/20130807/p1_137586006286597340e51558fd1c0ca01109454f4ee097.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20130807/p1_137586006286597340e51558fd1c0ca01109454f4ee097.jpg,,,,,,0,[]
"{""latitude"":9.63482177894,""longitude"":106.493246555}",,666112371603391,Công ty TNHH MTV TM-DV điện cơ Quốc Dũng,,"95, Đường 2/9, P. 1, Thị xã Duyên Hải, T. Trà Vinh",Dịch vụ,0,,//poipic1.coccoc.com/80x80/poi/previews/12.png,//poipic6.coccoc.com/1000x750/poi/previews/12.png,1,,,,,0,[]
"{""latitude"":9.99782638889,""longitude"":105.085396111}",,508275374487204,Công ty TNHH MTV Thái Thành,,"B7-30, Nguyễn An Ninh, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Tổ chức,0,,//poipic1.coccoc.com/80x80/poi/previews/20121026/p1_13512229858456901da256d696a45cbf508611383d3623.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20121026/p1_13512229858456901da256d696a45cbf508611383d3623.jpg,,,,,,0,[]
"{""latitude"":9.99779027778,""longitude"":105.085374722}",,3876640292417973,Công ty cổ phần đầu tư xây dựng phát triển Rạch Giá,,"B7-31, Nguyễn An Ninh, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Dịch vụ,0,,//poipic4.coccoc.com/80x80/poi/previews/20120924/p1_134845566538862a3afa7f8e0713bf55cc924bb74cb246.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20120924/p1_134845566538862a3afa7f8e0713bf55cc924bb74cb246.jpg,,(84-77) 3 924 688; (84-77) 3 924 729,quyhai_rg@yahoo.com,,,0,[]
"{""latitude"":9.99775805556,""longitude"":105.091963333}",,189244593417652,Blue Exchange,Blue Exchange,"378, Nguyễn Trung Trực, P. Vĩnh Lạc, Thành phố Rạch Giá, T. Kiên Giang",Mua sắm,0,,//poipic5.coccoc.com/80x80/poi/previews/20120924/p1_13484547098894e0a47418871f9c0d2f70bef9d863292a.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20120924/p1_13484547098894e0a47418871f9c0d2f70bef9d863292a.jpg,,(84-8) 66 756 445,contact@theblues.vn,http://facebook.com/thebluesvnofficial,http://theblues.vn/,0,[]
"{""latitude"":9.997466,""longitude"":105.092112}",,1916048191603044,Thế giới di động,Thế giới di động,"380A, Nguyễn Trung Trực, P. Vĩnh Lạc, Thành phố Rạch Giá, T. Kiên Giang",Mua sắm,0,Thegioididong.com có hơn 220 siêu thị phủ sóng khắp 63/63 tỉnh thành trên cả nước. Sứ mệnh của chúng tôi là mang đến sự thuận tiện và thái độ phục vụ đẳng cấp “5 sao” nhằm tạo ra sự hài lòng cao nhất cho khách hàng.,//poipic6.coccoc.com/80x80/poi/previews/4.png,//poipic.coccoc.com/1000x750/poi/previews/4.png,1,1800 1060; (84-8) 38 102 102,,http://facebook.com/thegioididongcom,http://thegioididong.com/,0,[]
"{""latitude"":9.99816,""longitude"":105.0916}",,36547541811344711,Thế giới di động,Thế giới di động,"Điện máy Xanh, 358, Nguyễn Trung Trực, P. Vĩnh Lạc, Thành phố Rạch Giá, T. Kiên Giang",Mua sắm,0,,//poipic6.coccoc.com/80x80/poi/previews/4.png,//poipic.coccoc.com/1000x750/poi/previews/4.png,1,1800 1060; (84-8) 38 102 102,cskh@thegioididong.com,http://facebook.com/thegioididongcom,http://thegioididong.com/,0,[]
"{""latitude"":9.99823393956,""longitude"":105.091479098}",,10620563581199074,Lee&Tee,Lee&Tee,"354, Nguyễn Trung Trực, P. Vĩnh Lạc, Thành phố Rạch Giá, T. Kiên Giang",Mua sắm,0,,//poipic6.coccoc.com/80x80/poi/previews/4.png,//poipic.coccoc.com/1000x750/poi/previews/4.png,1,(84-91) 5 002 236,,http://facebook.com/leejeans,http://lee.com/,0,[]
"{""latitude"":9.997563,""longitude"":105.092219}",,18919834541192011,Nón Sơn,Nón Sơn,"351, Nguyễn Trung Trực, P. Vĩnh Lạc, Thành phố Rạch Giá, T. Kiên Giang",Mua sắm,0,,//poipic6.coccoc.com/80x80/poi/previews/4.png,//poipic.coccoc.com/1000x750/poi/previews/4.png,1,(84-77) 3 912 929,info@nonson.vn,http://facebook.com/nonsonfashion,http://nonson.vn/,0,[]
"{""latitude"":9.99850305556,""longitude"":105.091367222}",,114645461417638,Việt Tiến,Việt Tiến,"344, Nguyễn Trung Trực, P. Vĩnh Lạc, Thành phố Rạch Giá, T. Kiên Giang",Mua sắm,0,,//poipic3.coccoc.com/80x80/poi/previews/20120924/p1_1348454709793621dee2a528ffe96b889cb4796e4608e.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20120924/p1_1348454709793621dee2a528ffe96b889cb4796e4608e.jpg,,(84-77) 3 943 574,,,http://viettien.com.vn/,0,[]
