gps,is_promoted,hash,title,brand,address,category,rating,description,img,img_big,no_image,phone,email,facebook,url,count_reviews,photos
"{""latitude"":12.922734,""longitude"":108.262904}",,2847802465595228,Công ty cổ phần Tâm Hải,,"33, Nguyễn Chí Thanh, P. An Bình, Thị xã Buôn Hồ, T. Đắk Lắk",Dịch vụ,0,,//poipic1.coccoc.com/80x80/poi/previews/12.png,//poipic6.coccoc.com/1000x750/poi/previews/12.png,1,(84-500) 3 229 652,,,,0,[]
"{""latitude"":12.922901,""longitude"":108.264619}",,2432741959594819,Doanh nghiệp tư nhân xây dựng dịch vụ thương mại Huy Hùng,,"Hùng Vương, P. An Lạc, Thị xã Buôn Hồ, T. Đắk Lắk",Dịch vụ,0,,//poipic1.coccoc.com/80x80/poi/previews/12.png,//poipic6.coccoc.com/1000x750/poi/previews/12.png,1,(84-500) 3 214 462,,,,0,[]
"{""latitude"":12.923748,""longitude"":108.263804}",,707492624591581,Chi nhánh Buôn Hồ - Công ty cổ phần Vina Tây Nguyên,,"57, Hùng Vương, P. An Bình, Thị xã Buôn Hồ, T. Đắk Lắk",Dịch vụ,0,,//poipic1.coccoc.com/80x80/poi/previews/12.png,//poipic6.coccoc.com/1000x750/poi/previews/12.png,1,(84-500) 3 579 579,,,,0,[]
"{""latitude"":12.9220858333,""longitude"":108.272535278}",,3422979394512515,"Garage, hàn tiện Quyết Chiến",,"179, Trần Hưng Đạo, P. An Lạc, Thị xã Buôn Hồ, T. Đắk Lắk",Mua sắm,0,,//poipic6.coccoc.com/80x80/poi/previews/20121112/p1_13526899821513f3749b1ead553e8b51b0be4c1ede10aa.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20121112/p1_13526899821513f3749b1ead553e8b51b0be4c1ede10aa.jpg,,(84-500) 3 870 869; (84-98) 6 271 815; (84-97) 8 481 454,,,,0,[]
"{""latitude"":12.9216441667,""longitude"":108.272058333}",,2095052480512511,Đại lý phân bón Kim Hương,,"117, Trần Hưng Đạo, P. An Lạc, Thị xã Buôn Hồ, T. Đắk Lắk",Mua sắm,0,,//poipic6.coccoc.com/80x80/poi/previews/20121112/p1_135268998210889e777a0b47d86f4245a1dea61f6d2017.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20121112/p1_135268998210889e777a0b47d86f4245a1dea61f6d2017.jpg,,(84-262) 3 871 517; (84-262) 3 872 108,,,,0,[]
"{""latitude"":12.9231319444,""longitude"":108.273640833}",,3228256806512160,Cơ sở sản xuất ống nước nhựa Tam Thoa,,"212, Trần Hưng Đạo, P. An Lạc, Thị xã Buôn Hồ, T. Đắk Lắk",Mua sắm,0,,//poipic6.coccoc.com/80x80/poi/previews/20121112/p1_13526898025123b1752a6e5849f1de2952a7e0e0890b9b.jpg,//poipic.coccoc.com/1000x750/poi/previews/20121112/p1_13526898025123b1752a6e5849f1de2952a7e0e0890b9b.jpg,,,,,,0,[]
"{""latitude"":12.9226616667,""longitude"":108.2731175}",,1598050965512156,Cửa hàng vật tư nông nghiệp Hoàng Hương,,"206, Trần Hưng Đạo, P. An Lạc, Thị xã Buôn Hồ, T. Đắk Lắk",Mua sắm,0,,//poipic2.coccoc.com/80x80/poi/previews/20121112/p1_1352689802492261d7db50ab05d1878edfbf811ec86ad3.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20121112/p1_1352689802492261d7db50ab05d1878edfbf811ec86ad3.jpg,,,,,,0,[]
"{""latitude"":12.9236322222,""longitude"":108.274407222}",,188818480512521,"Vật liệu xây dựng, trang trí nội thất Thành Long",,"Trần Hưng Đạo, P. An Lạc, Thị xã Buôn Hồ, T. Đắk Lắk",Mua sắm,0,,//poipic4.coccoc.com/80x80/poi/previews/20121112/p1_13526899821787617c0e6dc4f8733773e09fac3d5932a0.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20121112/p1_13526899821787617c0e6dc4f8733773e09fac3d5932a0.jpg,,(84-262) 3 872 451; (84-90) 3 503 040,,,,0,[]
"{""latitude"":12.9243077778,""longitude"":108.275087222}",,1890728356512164,"Cửa hàng sửa chữa, thanh lý đồ điện tử Trường Thọ",,"236, Trần Hưng Đạo, P. An Lạc, Thị xã Buôn Hồ, T. Đắk Lắk",Mua sắm,0,,//poipic2.coccoc.com/80x80/poi/previews/20121112/p1_13526898025572d85cc32c4dba457ef930e1f6f0c65bd5.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20121112/p1_13526898025572d85cc32c4dba457ef930e1f6f0c65bd5.jpg,,(84-94) 3 958 127,,,,0,[]
"{""latitude"":12.9236572222,""longitude"":108.274322778}",,2550658023512162,Cửa hàng nông ngư cơ Thanh Hưng,,"220, Trần Hưng Đạo, P. An Lạc, Thị xã Buôn Hồ, T. Đắk Lắk",Mua sắm,0,,//poipic.coccoc.com/80x80/poi/previews/20121112/p1_13526898025447c5116c7b78080c254e1a3f4ef8dd041b.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20121112/p1_13526898025447c5116c7b78080c254e1a3f4ef8dd041b.jpg,,(84-500) 3 872 735; (84-90) 5 024 343,,,,0,[]
