gps,is_promoted,hash,title,brand,address,category,rating,description,img,img_big,no_image,phone,email,facebook,url,count_reviews,photos
"{""latitude"":14.73823929,""longitude"":109.03075409}",,15689006631672435,Uốn tóc Mỹ Tiền,,"Quốc lộ 1A, Xã Phổ Khánh, H. Đức Phổ, T. Quảng Ngãi",Làm đẹp,0,,//poipic5.coccoc.com/80x80/poi/previews/20180831/26080-8368f3649745cafbe63bdb78a5610c9b.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20180831/26080-8368f3649745cafbe63bdb78a5610c9b.jpg,,,,,,0,[]
"{""latitude"":12.9222163889,""longitude"":108.264036389}",,3705402173512716,Tiệm cắt tóc Hoàng Mỹ,,"Hùng Vương, P. An Lạc, Thị xã Buôn Hồ, T. Đắk Lắk",Làm đẹp,0,,//poipic2.coccoc.com/80x80/poi/previews/20121112/p1_13526899843364c80ea5a78ea00c5fded1cda60860311b.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20121112/p1_13526899843364c80ea5a78ea00c5fded1cda60860311b.jpg,,,,,,0,[]
"{""latitude"":12.9219658333,""longitude"":108.2642525}",,3445593117512618,Cắt tóc Ba Huy,,"Hùng Vương, P. An Bình, Thị xã Buôn Hồ, T. Đắk Lắk",Làm đẹp,0,,//poipic4.coccoc.com/80x80/poi/previews/20121112/p1_1352689983406856b3ea4924a5730e928078bf910aa9f9.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20121112/p1_1352689983406856b3ea4924a5730e928078bf910aa9f9.jpg,,,,,,0,[]
"{""latitude"":12.9218888889,""longitude"":108.272311389}",,615730945512513,Thời trang tóc nữ Thùy Xuân,,"173A, Trần Hưng Đạo, P. An Lạc, Thị xã Buôn Hồ, T. Đắk Lắk",Làm đẹp,0,,//poipic4.coccoc.com/80x80/poi/previews/20121112/p1_13526899821187a4a72c2dab136f94b537ec67df5d799.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20121112/p1_13526899821187a4a72c2dab136f94b537ec67df5d799.jpg,,(84-98) 2 389 342,,,,0,[]
"{""latitude"":12.9219280556,""longitude"":108.272196389}",,120384340512154,Karaoke Bốn Mùa,,"Trần Hưng Đạo, P. An Lạc, Thị xã Buôn Hồ, T. Đắk Lắk",Giải trí,0,,//poipic5.coccoc.com/80x80/poi/previews/20121112/p1_13526898024486cbd8a171cb14606943543a7cb670cee.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20121112/p1_13526898024486cbd8a171cb14606943543a7cb670cee.jpg,,,,,,0,[]
"{""latitude"":12.9235475,""longitude"":108.274330833}",,3402628080512520,Karaoke Lan Phương,,"Trần Hưng Đạo, P. An Lạc, Thị xã Buôn Hồ, T. Đắk Lắk",Giải trí,0,,//poipic4.coccoc.com/80x80/poi/previews/20121112/p1_13526899821743d95817f85106505deedbc40263cc3656.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20121112/p1_13526899821743d95817f85106505deedbc40263cc3656.jpg,,,,,,0,[]
"{""latitude"":14.74010944,""longitude"":109.02998352}",,39326703891672436,Bi-a Đức Vũ,,"Quốc lộ 1A, Xã Phổ Khánh, H. Đức Phổ, T. Quảng Ngãi",Thể thao,0,,//poipic2.coccoc.com/80x80/poi/previews/20180831/26080-72959a31913b5ee934b045f2d0076698.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20180831/26080-72959a31913b5ee934b045f2d0076698.jpg,,,,,,0,[]
"{""latitude"":14.73973274,""longitude"":109.02996826}",,25597824531671807,Đại lý internet,,"Quốc lộ 1A, Xã Phổ Khánh, H. Đức Phổ, T. Quảng Ngãi",Giải trí,0,,//poipic5.coccoc.com/80x80/poi/previews/20180830/26029-4f2abd6457e4b65c5969e5a1bbb241fd.jpg,//poipic.coccoc.com/1000x750/poi/previews/20180830/26029-4f2abd6457e4b65c5969e5a1bbb241fd.jpg,,,,,,0,[]
"{""latitude"":12.9292694444,""longitude"":108.262557222}",,3272497738512687,Cửa hàng làm tóc Uyển Nghi,,"Quốc lộ 14, P. Đạt Hiếu, Thị xã Buôn Hồ, T. Đắk Lắk",Làm đẹp,0,,//poipic6.coccoc.com/80x80/poi/previews/20121112/p1_135268998395112e0eb7bb847ec66739c08fee384d3485.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20121112/p1_135268998395112e0eb7bb847ec66739c08fee384d3485.jpg,,(84-97) 4 320 717,,,,0,[]
"{""latitude"":12.9281261111,""longitude"":108.279707222}",,3862670270512552,Áo cưới Thanh Ngà,,"Km 2, Trần Hưng Đạo, P. An Lạc, Thị xã Buôn Hồ, T. Đắk Lắk",Dịch vụ,0,,//poipic5.coccoc.com/80x80/poi/previews/20121112/p1_13526899826716b3fa8a85493258a94ace94f3fd182cb5.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20121112/p1_13526899826716b3fa8a85493258a94ace94f3fd182cb5.jpg,,(84-97) 5 030 675,,,,0,[]
