gps,is_promoted,hash,title,brand,address,category,rating,description,img,img_big,no_image,phone,email,facebook,url,count_reviews,photos
"{""latitude"":9.634565,""longitude"":105.951076}",,2560417674602100,Khách sạn Ngọc Sương,,"Km 2127, Quốc lộ 1A, Xã An Hiệp, H. Châu Thành, T. Sóc Trăng",Khách sạn và chỗ ở,0,,//poipic3.coccoc.com/80x80/poi/previews/20130807/p1_137586006286597340e51558fd1c0ca01109454f4ee097.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20130807/p1_137586006286597340e51558fd1c0ca01109454f4ee097.jpg,,,,,,0,[]
"{""latitude"":9.633993,""longitude"":106.49335}",,25173053631336581,Thế giới di động,Thế giới di động,"96-98, Đường 2/9, P. 1, Thị xã Duyên Hải, T. Trà Vinh",Mua sắm,0,,//poipic6.coccoc.com/80x80/poi/previews/4.png,//poipic.coccoc.com/1000x750/poi/previews/4.png,1,1800 1060; (84-8) 38 102 102,cskh@thegioididong.com,http://facebook.com/thegioididongcom,http://thegioididong.com/,0,[]
"{""latitude"":9.6331608,""longitude"":106.4975726}",,30125559011414913,Cửa hàng tin học ATI,,"Khóm 2, P. 1, Thị xã Duyên Hải, T. Trà Vinh",Mua sắm,0,,//poipic6.coccoc.com/80x80/poi/previews/4.png,//poipic.coccoc.com/1000x750/poi/previews/4.png,1,,,,,0,[]
"{""latitude"":9.99763916667,""longitude"":105.084529167}",,2133476178417913,Hotel Linda,,"210, Nguyễn An Ninh, P. Vĩnh Lạc, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic.coccoc.com/80x80/poi/previews/20120924/p1_1348455664218412d0466cb8c1582a80bf88c14e1579ba.jpg,//poipic.coccoc.com/1000x750/poi/previews/20120924/p1_1348455664218412d0466cb8c1582a80bf88c14e1579ba.jpg,,,,,,0,[]
"{""latitude"":9.9983675,""longitude"":105.084209722}",,3871876435417910,Hotel Kim Phượng,,"B8 lô 39, Đường 3/2, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic4.coccoc.com/80x80/poi/previews/20120924/p1_1348455664170692965556db2286f007309d333d5c3b10.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20120924/p1_1348455664170692965556db2286f007309d333d5c3b10.jpg,,(84-77) 3 250 777; (84-77) 3 250 488,,,,0,[]
"{""latitude"":9.999006,""longitude"":105.084496}",,3061447441581132,Pansy Hotel,,"Lương Nhữ Học, P. Vĩnh Bảo, Thành phố Rạch Giá, T. Kiên Giang",Khách sạn và chỗ ở,0,,//poipic1.coccoc.com/80x80/poi/previews/6.png,//poipic5.coccoc.com/1000x750/poi/previews/6.png,1,,,,,0,[]
"{""latitude"":9.99775805556,""longitude"":105.091963333}",,189244593417652,Blue Exchange,Blue Exchange,"378, Nguyễn Trung Trực, P. Vĩnh Lạc, Thành phố Rạch Giá, T. Kiên Giang",Mua sắm,0,,//poipic5.coccoc.com/80x80/poi/previews/20120924/p1_13484547098894e0a47418871f9c0d2f70bef9d863292a.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20120924/p1_13484547098894e0a47418871f9c0d2f70bef9d863292a.jpg,,(84-8) 66 756 445,contact@theblues.vn,http://facebook.com/thebluesvnofficial,http://theblues.vn/,0,[]
"{""latitude"":9.997466,""longitude"":105.092112}",,1916048191603044,Thế giới di động,Thế giới di động,"380A, Nguyễn Trung Trực, P. Vĩnh Lạc, Thành phố Rạch Giá, T. Kiên Giang",Mua sắm,0,Thegioididong.com có hơn 220 siêu thị phủ sóng khắp 63/63 tỉnh thành trên cả nước. Sứ mệnh của chúng tôi là mang đến sự thuận tiện và thái độ phục vụ đẳng cấp “5 sao” nhằm tạo ra sự hài lòng cao nhất cho khách hàng.,//poipic6.coccoc.com/80x80/poi/previews/4.png,//poipic.coccoc.com/1000x750/poi/previews/4.png,1,1800 1060; (84-8) 38 102 102,,http://facebook.com/thegioididongcom,http://thegioididong.com/,0,[]
"{""latitude"":9.99816,""longitude"":105.0916}",,36547541811344711,Thế giới di động,Thế giới di động,"Điện máy Xanh, 358, Nguyễn Trung Trực, P. Vĩnh Lạc, Thành phố Rạch Giá, T. Kiên Giang",Mua sắm,0,,//poipic6.coccoc.com/80x80/poi/previews/4.png,//poipic.coccoc.com/1000x750/poi/previews/4.png,1,1800 1060; (84-8) 38 102 102,cskh@thegioididong.com,http://facebook.com/thegioididongcom,http://thegioididong.com/,0,[]
"{""latitude"":9.99823393956,""longitude"":105.091479098}",,10620563581199074,Lee&Tee,Lee&Tee,"354, Nguyễn Trung Trực, P. Vĩnh Lạc, Thành phố Rạch Giá, T. Kiên Giang",Mua sắm,0,,//poipic6.coccoc.com/80x80/poi/previews/4.png,//poipic.coccoc.com/1000x750/poi/previews/4.png,1,(84-91) 5 002 236,,http://facebook.com/leejeans,http://lee.com/,0,[]
