gps,is_promoted,hash,title,brand,address,category,rating,description,img,img_big,no_image,phone,email,facebook,url,count_reviews,photos
"{""latitude"":9.906197,""longitude"":106.154015}",,30129309211547310,Cafe Đạt,,"Ấp Chợ, Xã Tân An, H. Càng Long, T. Trà Vinh",Café,0,,//poipic2.coccoc.com/80x80/poi/previews/5.png,//poipic4.coccoc.com/1000x750/poi/previews/5.png,1,,,,,0,[]
"{""latitude"":9.906711,""longitude"":105.313412}",,2298381928569490,Phòng giao dịch Số 3 - Ngân hàng Kiên Long,KienLong Bank,"101 khu nội ô, Tỉnh lộ 933, Tt. Giồng Riềng, H. Giồng Riềng, T. Kiên Giang",Tài chính,0,,//poipic.coccoc.com/80x80/poi/previews/17.png,//poipic5.coccoc.com/1000x750/poi/previews/17.png,1,(84-77) 3 821 476,giongrieng.kg@kienlongbank.vn,http://facebook.com/Kienlongbank-837649776268205,http://kienlongbank.com.vn/,0,[]
"{""latitude"":9.906197,""longitude"":106.154015}",,30129309211547310,Cafe Đạt,,"Ấp Chợ, Xã Tân An, H. Càng Long, T. Trà Vinh",Café,0,,//poipic2.coccoc.com/80x80/poi/previews/5.png,//poipic4.coccoc.com/1000x750/poi/previews/5.png,1,,,,,0,[]
"{""latitude"":9.90887444444,""longitude"":106.344426111}",,2002677651432718,Quán ăn gia đình Đồng Khởi,,"Đồng Khởi, P. 9, Thành phố Trà Vinh, T. Trà Vinh",Nhà hàng,0,,//poipic4.coccoc.com/80x80/poi/previews/20120928/p1_13488046239234dc4aabedfe713c985db19e632d40a0e8.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20120928/p1_13488046239234dc4aabedfe713c985db19e632d40a0e8.jpg,,(84-74) 3 740 840,,,,0,[]
"{""latitude"":9.910791,""longitude"":106.334674}",,969352991560089,Nhà hàng Nắng Xanh,,"99, Mậu Thân, P. 9, Thành phố Trà Vinh, T. Trà Vinh",Nhà hàng,0,,//poipic4.coccoc.com/80x80/poi/previews/1.png,//poipic2.coccoc.com/1000x750/poi/previews/1.png,1,(84-294) 3 740 199; (84-93) 2 869 090,,,,0,[]
"{""latitude"":9.91118555556,""longitude"":106.315740556}",,2684871006439474,Cafe Nhật Linh,,"Khóm 7, Lê Hồng Phong, P. 8, Thành phố Trà Vinh, T. Trà Vinh",Café,0,,//poipic4.coccoc.com/80x80/poi/previews/20121001/p1_134906160386832181e0de884d975c5ed69acfbb664350.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20121001/p1_134906160386832181e0de884d975c5ed69acfbb664350.jpg,,,,,,0,[]
"{""latitude"":9.910791,""longitude"":106.334674}",,969352991560089,Nhà hàng Nắng Xanh,,"99, Mậu Thân, P. 9, Thành phố Trà Vinh, T. Trà Vinh",Nhà hàng,0,,//poipic4.coccoc.com/80x80/poi/previews/1.png,//poipic2.coccoc.com/1000x750/poi/previews/1.png,1,(84-294) 3 740 199; (84-93) 2 869 090,,,,0,[]
"{""latitude"":9.91024805556,""longitude"":106.344334722}",,3067129939432719,Cafe Việt Đức Triệu,,"Đồng Khởi, P. 9, Thành phố Trà Vinh, T. Trà Vinh",Café,0,,//poipic1.coccoc.com/80x80/poi/previews/20120928/p1_13488046239287c10a826befcadac6a79f932675a85433.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20120928/p1_13488046239287c10a826befcadac6a79f932675a85433.jpg,,(84-91) 6 343 231,,,,0,[]
"{""latitude"":9.91118555556,""longitude"":106.315740556}",,2684871006439474,Cafe Nhật Linh,,"Khóm 7, Lê Hồng Phong, P. 8, Thành phố Trà Vinh, T. Trà Vinh",Café,0,,//poipic4.coccoc.com/80x80/poi/previews/20121001/p1_134906160386832181e0de884d975c5ed69acfbb664350.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20121001/p1_134906160386832181e0de884d975c5ed69acfbb664350.jpg,,,,,,0,[]
"{""latitude"":9.910791,""longitude"":106.334674}",,969352991560089,Nhà hàng Nắng Xanh,,"99, Mậu Thân, P. 9, Thành phố Trà Vinh, T. Trà Vinh",Nhà hàng,0,,//poipic4.coccoc.com/80x80/poi/previews/1.png,//poipic2.coccoc.com/1000x750/poi/previews/1.png,1,(84-294) 3 740 199; (84-93) 2 869 090,,,,0,[]
"{""latitude"":9.91270671,""longitude"":105.617101}",,3303875895553705,Chi nhánh huyện Châu Thành A - Ngân hàng Agribank,Agribank,"Ấp Thị Tứ, Tỉnh lộ 932, Xã Tân Hoà, H. Châu Thành A, T. Hậu Giang",Tài chính,0,,//poipic.coccoc.com/80x80/poi/previews/17.png,//poipic5.coccoc.com/1000x750/poi/previews/17.png,1,(84-711) 3 876 203,,http://facebook.com/Agribank.VN,http://agribank.com.vn/,0,[]
"{""latitude"":9.91174791,""longitude"":106.328977}",,3597638283563627,ATM Sacombank,Sacombank,"Bưu điện Cầu Ngang, Quốc lộ 53, Tt. Cầu Ngang, H. Cầu Ngang, T. Trà Vinh",Các cây ATM,0,,//poipic2.coccoc.com/80x80/poi/previews/20.png,//poipic2.coccoc.com/1000x750/poi/previews/20.png,1,1900 555 588,,http://facebook.com/SacombankHome,http://sacombank.com.vn/,0,[]
"{""latitude"":9.91641361111,""longitude"":106.318186111}",,840280268439391,Quán ăn Sương,,"82, Nguyễn Thị Minh Khai, P. 7, Thành phố Trà Vinh, T. Trà Vinh",Nhà hàng,0,,//poipic4.coccoc.com/80x80/poi/previews/20121001/p1_13490616024686b9a9dac77ddd5bc0b9230229245b6bc3.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20121001/p1_13490616024686b9a9dac77ddd5bc0b9230229245b6bc3.jpg,,(84-74) 3 848 237,,,,0,[]
"{""latitude"":9.91747083333,""longitude"":106.319899167}",,2156654880439386,Nhà hàng Cường Thịnh,,"18A, Nguyễn Thị Minh Khai, P. 7, Thành phố Trà Vinh, T. Trà Vinh",Nhà hàng,0,,//poipic.coccoc.com/80x80/poi/previews/20121001/p1_1349061602439559517b35a274297912ca3966d2844aed.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20121001/p1_1349061602439559517b35a274297912ca3966d2844aed.jpg,,(84-74) 3 848 428,,,,0,[]
"{""latitude"":9.9184575,""longitude"":106.321265833}",,962598125439378,Quán phở bò kho Hùng,,"96, Nguyễn Thị Minh Khai, P. 7, Thành phố Trà Vinh, T. Trà Vinh",Nhà hàng,0,,//poipic3.coccoc.com/80x80/poi/previews/20121001/p1_134906160197486071df006c54e13f380c440156e56e1c.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20121001/p1_134906160197486071df006c54e13f380c440156e56e1c.jpg,,,,,,0,[]
"{""latitude"":9.007974257,""longitude"":104.922528192}",,3094569663820343,Nhà hàng Xẻo Đước,,"Đầm Thị Tường, ấp Thọ Mai, Xã Phú Mỹ, H. Phú Tân, T. Cà Mau",Nhà hàng,5,,//poipic4.coccoc.com/80x80/poi/previews/1.png,//poipic2.coccoc.com/1000x750/poi/previews/1.png,1,,,,,1,[]
"{""latitude"":9.91747083333,""longitude"":106.319899167}",,2156654880439386,Nhà hàng Cường Thịnh,,"18A, Nguyễn Thị Minh Khai, P. 7, Thành phố Trà Vinh, T. Trà Vinh",Nhà hàng,0,,//poipic.coccoc.com/80x80/poi/previews/20121001/p1_1349061602439559517b35a274297912ca3966d2844aed.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20121001/p1_1349061602439559517b35a274297912ca3966d2844aed.jpg,,(84-74) 3 848 428,,,,0,[]
"{""latitude"":9.9184575,""longitude"":106.321265833}",,962598125439378,Quán phở bò kho Hùng,,"96, Nguyễn Thị Minh Khai, P. 7, Thành phố Trà Vinh, T. Trà Vinh",Nhà hàng,0,,//poipic3.coccoc.com/80x80/poi/previews/20121001/p1_134906160197486071df006c54e13f380c440156e56e1c.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20121001/p1_134906160197486071df006c54e13f380c440156e56e1c.jpg,,,,,,0,[]
"{""latitude"":9.91948222222,""longitude"":106.322138889}",,863667754439374,"Cafe, giải khát Hồng Hà",,"Nguyễn Thị Minh Khai, P. 7, Thành phố Trà Vinh, T. Trà Vinh",Café,0,,//poipic1.coccoc.com/80x80/poi/previews/20121001/p1_13490616019322e6426d04979eb2f8c542a17b0e01972f.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20121001/p1_13490616019322e6426d04979eb2f8c542a17b0e01972f.jpg,,,,,,0,[]
"{""latitude"":9.919789314,""longitude"":106.3224564}",,1777739383560094,T.piaggio Cafe,,"Nguyễn Thị Minh Khai, P. 7, Thành phố Trà Vinh, T. Trà Vinh",Café,0,,//poipic2.coccoc.com/80x80/poi/previews/5.png,//poipic4.coccoc.com/1000x750/poi/previews/5.png,1,,,,,0,[]
"{""latitude"":9.92136,""longitude"":106.32446}",,2833238597439364,Quán hải sản Anh Thiện II,,"444, Nguyễn Thị Minh Khai, P. 7, Thành phố Trà Vinh, T. Trà Vinh",Nhà hàng,0,,//poipic2.coccoc.com/80x80/poi/previews/20121001/p1_13490616018053802dcd87c4efb6f52ad431efbe538d8c.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20121001/p1_13490616018053802dcd87c4efb6f52ad431efbe538d8c.jpg,,(84-74) 6 553 039,,,,0,[]
"{""latitude"":9.92139944444,""longitude"":106.324524722}",,2179260358439363,Phố Hải Sản,,"Khóm 9, Nguyễn Thị Minh Khai, P. 7, Thành phố Trà Vinh, T. Trà Vinh",Nhà hàng,0,,//poipic.coccoc.com/80x80/poi/previews/20121001/p1_134906160179456e5540f123123a7f464df5032e3a2ae6.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20121001/p1_134906160179456e5540f123123a7f464df5032e3a2ae6.jpg,,,,,,0,[]
