gps,is_promoted,hash,title,brand,address,category,rating,description,img,img_big,no_image,phone,email,facebook,url,count_reviews,photos
"{""latitude"":14.7369833,""longitude"":109.03105164}",,2561469731671820,Điểm bán vé xe Tiến Dũng,,"Quốc lộ 1A, Xã Phổ Khánh, H. Đức Phổ, T. Quảng Ngãi",Du lịch,0,,//poipic3.coccoc.com/80x80/poi/previews/20180830/26029-f1d2568240ddaf8c963c4c5daea52e0f.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20180830/26029-f1d2568240ddaf8c963c4c5daea52e0f.jpg,,,,,,0,[]
"{""latitude"":12.9246449,""longitude"":109.242395}",,3959156064981471,Trường THCS Đồng Khởi,,"Mỹ Xuân 1, Xã Hòa Thịnh, H. Tây Hoà, T. Phú Yên",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,(84-57) 3 585 301,dongkhoi.pgdtayhoa@phuyen.edu.vn,,http://dongkhoi-tayhoa.phuyen.edu.vn/,0,[]
"{""latitude"":14.1390595,""longitude"":108.590852}",,2876034062599332,Sông Ba,,"Tt. KBang, H. KBang, T. Gia Lai",Du lịch,0,,//poipic3.coccoc.com/80x80/poi/previews/20130722/p1_1374479425397896bd6c35ae44e14f8ff1bbe25439d1db.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20130722/p1_1374479425397896bd6c35ae44e14f8ff1bbe25439d1db.jpg,,,,,,0,[]
"{""latitude"":14.1356597,""longitude"":107.945146}",,37567124591370692,Trường THCS Hoà Phú,,"Thôn 3, Xã Hòa Phú, H. Chư Păh, T. Gia Lai",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,,,,,0,[]
"{""latitude"":12.9285815,""longitude"":109.1642208}",,8549265791423578,Suối Lạnh,,"Xã Hòa Thịnh, H. Tây Hoà, T. Phú Yên",Du lịch,0,,//poipic2.coccoc.com/80x80/poi/previews/8.png,//poipic2.coccoc.com/1000x750/poi/previews/8.png,1,,,,,0,[]
"{""latitude"":12.9311463889,""longitude"":108.262307222}",,733712393512681,Chùa Đạt Hiếu,,"Quốc lộ 14, P. Đạt Hiếu, Thị xã Buôn Hồ, T. Đắk Lắk",Thắng cảnh,0,,//poipic.coccoc.com/80x80/poi/previews/20121112/p1_135268998392482378b03b0069d7a3670351ce1301c1ee.jpg,//poipic.coccoc.com/1000x750/poi/previews/20121112/p1_135268998392482378b03b0069d7a3670351ce1301c1ee.jpg,,,,,,0,[]
"{""latitude"":14.74474335,""longitude"":109.02799988}",,29968921441672654,Điểm bán vé xe giường nằm Lượng Triều,,"Thôn Trung Sơn, Xã Phổ Khánh, H. Đức Phổ, T. Quảng Ngãi",Du lịch,0,,//poipic5.coccoc.com/80x80/poi/previews/20180904/26082-6ab24f4d46bb118ddab1571cae43e4ca.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20180904/26082-6ab24f4d46bb118ddab1571cae43e4ca.jpg,,,,,,0,[]
"{""latitude"":14.74454784,""longitude"":109.02802277}",,8091689701672576,Điểm bán vé xe khách,,"Quốc lộ 1A, Xã Phổ Khánh, H. Đức Phổ, T. Quảng Ngãi",Du lịch,0,,//poipic1.coccoc.com/80x80/poi/previews/20180904/26080-5822e476aac1e1fabeae83b24459e2de.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20180904/26080-5822e476aac1e1fabeae83b24459e2de.jpg,,,,,,0,[]
"{""latitude"":14.1450735,""longitude"":108.610149}",,573163502598426,Làng kháng chiến Stơr,,"Tt. KBang, H. KBang, T. Gia Lai",Thắng cảnh,0,,//poipic1.coccoc.com/80x80/poi/previews/20130712/p1_13736157977127f402d1958e39751c89489138060b3df.jpg,//poipic.coccoc.com/1000x750/poi/previews/20130712/p1_13736157977127f402d1958e39751c89489138060b3df.jpg,,,,,,0,[]
"{""latitude"":14.1402575,""longitude"":107.839461}",,8907658621370687,Trường THCS Ia Ka,,"Làng Yỗ 2, Xã Ia Ka, H. Chư Păh, T. Gia Lai",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,,,,,0,[]
