gps,is_promoted,hash,title,brand,address,category,rating,description,img,img_big,no_image,phone,email,facebook,url,count_reviews,photos
"{""latitude"":9.906197,""longitude"":106.154015}",,30129309211547310,Cafe Đạt,,"Ấp Chợ, Xã Tân An, H. Càng Long, T. Trà Vinh",Café,0,,//poipic2.coccoc.com/80x80/poi/previews/5.png,//poipic4.coccoc.com/1000x750/poi/previews/5.png,1,,,,,0,[]
"{""latitude"":9.910791,""longitude"":106.334674}",,969352991560089,Nhà hàng Nắng Xanh,,"99, Mậu Thân, P. 9, Thành phố Trà Vinh, T. Trà Vinh",Nhà hàng,0,,//poipic4.coccoc.com/80x80/poi/previews/1.png,//poipic2.coccoc.com/1000x750/poi/previews/1.png,1,(84-294) 3 740 199; (84-93) 2 869 090,,,,0,[]
"{""latitude"":9.91174791,""longitude"":106.328977}",,3597638283563627,ATM Sacombank,Sacombank,"Bưu điện Cầu Ngang, Quốc lộ 53, Tt. Cầu Ngang, H. Cầu Ngang, T. Trà Vinh",Các cây ATM,0,,//poipic2.coccoc.com/80x80/poi/previews/20.png,//poipic2.coccoc.com/1000x750/poi/previews/20.png,1,1900 555 588,,http://facebook.com/SacombankHome,http://sacombank.com.vn/,0,[]
"{""latitude"":9.91641361111,""longitude"":106.318186111}",,840280268439391,Quán ăn Sương,,"82, Nguyễn Thị Minh Khai, P. 7, Thành phố Trà Vinh, T. Trà Vinh",Nhà hàng,0,,//poipic4.coccoc.com/80x80/poi/previews/20121001/p1_13490616024686b9a9dac77ddd5bc0b9230229245b6bc3.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20121001/p1_13490616024686b9a9dac77ddd5bc0b9230229245b6bc3.jpg,,(84-74) 3 848 237,,,,0,[]
"{""latitude"":9.007974257,""longitude"":104.922528192}",,3094569663820343,Nhà hàng Xẻo Đước,,"Đầm Thị Tường, ấp Thọ Mai, Xã Phú Mỹ, H. Phú Tân, T. Cà Mau",Nhà hàng,5,,//poipic4.coccoc.com/80x80/poi/previews/1.png,//poipic2.coccoc.com/1000x750/poi/previews/1.png,1,,,,,1,[]
"{""latitude"":9.92136,""longitude"":106.32446}",,2833238597439364,Quán hải sản Anh Thiện II,,"444, Nguyễn Thị Minh Khai, P. 7, Thành phố Trà Vinh, T. Trà Vinh",Nhà hàng,0,,//poipic2.coccoc.com/80x80/poi/previews/20121001/p1_13490616018053802dcd87c4efb6f52ad431efbe538d8c.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20121001/p1_13490616018053802dcd87c4efb6f52ad431efbe538d8c.jpg,,(84-74) 6 553 039,,,,0,[]
"{""latitude"":9.92139944444,""longitude"":106.324524722}",,2179260358439363,Phố Hải Sản,,"Khóm 9, Nguyễn Thị Minh Khai, P. 7, Thành phố Trà Vinh, T. Trà Vinh",Nhà hàng,0,,//poipic.coccoc.com/80x80/poi/previews/20121001/p1_134906160179456e5540f123123a7f464df5032e3a2ae6.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20121001/p1_134906160179456e5540f123123a7f464df5032e3a2ae6.jpg,,,,,,0,[]
"{""latitude"":9.92268388889,""longitude"":106.326025556}",,1185119924439357,Karaoke Ty Ty,,"422, Nguyễn Thị Minh Khai, P. 7, Thành phố Trà Vinh, T. Trà Vinh",Giải trí,0,,//poipic4.coccoc.com/80x80/poi/previews/20121001/p1_134906160172547fbd069cd0b067371b786a5d03924802.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20121001/p1_134906160172547fbd069cd0b067371b786a5d03924802.jpg,,,,,,0,[]
"{""latitude"":9.92453,""longitude"":105.72445}",,2186286192561960,ATM Sacombank,Sacombank,"9A, Quốc lộ 61, Tt. Cái Tắc, H. Châu Thành A, T. Hậu Giang",Các cây ATM,0,,//poipic2.coccoc.com/80x80/poi/previews/20.png,//poipic2.coccoc.com/1000x750/poi/previews/20.png,1,1900 555 588,,http://facebook.com/SacombankHome,http://sacombank.com.vn/,0,[]
"{""latitude"":9.924147,""longitude"":105.724091}",,1151137064553716,ATM Agribank,Agribank,"51, Quốc lộ 61, Tt. Cái Tắc, H. Châu Thành A, T. Hậu Giang",Các cây ATM,0,,//poipic2.coccoc.com/80x80/poi/previews/20.png,//poipic2.coccoc.com/1000x750/poi/previews/20.png,1,(84-4) 38 313 717; 1900 558 818,,http://facebook.com/Agribank.VN,http://agribank.com.vn/,0,[]
"{""latitude"":9.924372,""longitude"":105.724316}",,3329600587568986,Phòng giao dịch Cái Tắc - Ngân hàng VietinBank,VietinBank,"48, Quốc lộ 61, Tt. Cái Tắc, H. Châu Thành A, T. Hậu Giang",Tài chính,0,,//poipic.coccoc.com/80x80/poi/previews/17.png,//poipic5.coccoc.com/1000x750/poi/previews/17.png,1,(84-711) 3 848 144,,,http://vietinbank.vn/,0,[]
