gps,is_promoted,hash,title,brand,address,category,rating,description,img,img_big,no_image,phone,email,facebook,url,count_reviews,photos
"{""latitude"":9.63294955617,""longitude"":104.940476865}",,33420887221467958,Bida Tuấn Nguyễn,,"Tổ 5, khu phố 3, Tt. Thứ Mười Một, H. An Minh, T. Kiên Giang",Thể thao,0,,//poipic1.coccoc.com/80x80/poi/previews/16.png,//poipic.coccoc.com/1000x750/poi/previews/16.png,1,,,,,0,[]
"{""latitude"":9.99654694444,""longitude"":105.085002778}",,816494100417086,Billiards máy lạnh Star,,"C10 lô 50-51, Đường 3/2, P. Vĩnh Lạc, Thành phố Rạch Giá, T. Kiên Giang",Thể thao,0,,//poipic.coccoc.com/80x80/poi/previews/20120924/p1_13484535399774107491a8b141388ca353e7c300726291.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20120924/p1_13484535399774107491a8b141388ca353e7c300726291.jpg,,(84-77) 3 963 222,,,,0,[]
"{""latitude"":9.99725472222,""longitude"":105.084680278}",,2289814609416897,Quán billard 457,,"218, Đường 3/2, P. Vĩnh Lạc, Thành phố Rạch Giá, T. Kiên Giang",Thể thao,0,,//poipic4.coccoc.com/80x80/poi/previews/20120924/p1_134845350157373313d61929bc3fc9119e9820bacb8dc8.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20120924/p1_134845350157373313d61929bc3fc9119e9820bacb8dc8.jpg,,(84-91) 7 607 919,,,,0,[]
"{""latitude"":9.99687888889,""longitude"":105.088414722}",,3037777838417712,Karaoke Minh Nhựt,,"255, Lâm Quang Ky, P. Vĩnh Lạc, Thành phố Rạch Giá, T. Kiên Giang",Giải trí,0,,//poipic3.coccoc.com/80x80/poi/previews/20120924/p1_1348454710484656bc27a277d1d325a135c72c1e985c85.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20120924/p1_1348454710484656bc27a277d1d325a135c72c1e985c85.jpg,,,,,,0,[]
"{""latitude"":9.99739222222,""longitude"":105.088133056}",,1608658819417707,Thời trang tóc Kim Sa,,"Khu phố 3, Lâm Quang Ky, P. Vĩnh Lạc, Thành phố Rạch Giá, T. Kiên Giang",Làm đẹp,0,,//poipic4.coccoc.com/80x80/poi/previews/20120924/p1_13484547104605296f23bbbea023cf6d895e2d6e3caa19.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20120924/p1_13484547104605296f23bbbea023cf6d895e2d6e3caa19.jpg,,,,,,0,[]
"{""latitude"":9.99714138889,""longitude"":105.087144722}",,270381837416872,Quán internet Tấn Lợi,,"Lô 16, C4, Phạm Hùng, P. Vĩnh Lạc, Thành phố Rạch Giá, T. Kiên Giang",Giải trí,0,,//poipic2.coccoc.com/80x80/poi/previews/20120924/p1_13484535014226991b4f9092dbf965d92f7c082089c06f.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20120924/p1_13484535014226991b4f9092dbf965d92f7c082089c06f.jpg,,,,,,0,[]
"{""latitude"":9.99674305556,""longitude"":105.088603333}",,2747464688416836,Karaoke Oanh Oanh,,"Khu phố 3, Lâm Quang Ky, P. Vĩnh Lạc, Thành phố Rạch Giá, T. Kiên Giang",Giải trí,0,,//poipic.coccoc.com/80x80/poi/previews/20120924/p1_13484535011923cffbd00fde8bcc08cae9aa5671a26469.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20120924/p1_13484535011923cffbd00fde8bcc08cae9aa5671a26469.jpg,,,,,,0,[]
"{""latitude"":9.99701277778,""longitude"":105.088479444}",,4222501425416834,Quán karaoke Xuân Trang,,"296, Lâm Quang Ky, P. Vĩnh Lạc, Thành phố Rạch Giá, T. Kiên Giang",Giải trí,0,,//poipic1.coccoc.com/80x80/poi/previews/20120924/p1_13484535011734d8e14d0c734300fa0cab434106f48739.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20120924/p1_13484535011734d8e14d0c734300fa0cab434106f48739.jpg,,(84-77) 3 861 101; (84-91) 9 829 721,,,,0,[]
"{""latitude"":9.99773888889,""longitude"":105.088109722}",,2879341401416829,Tiệm làm tóc Tâm,,"272, Lâm Quang Ky, P. Vĩnh Lạc, Thành phố Rạch Giá, T. Kiên Giang",Làm đẹp,0,,//poipic3.coccoc.com/80x80/poi/previews/20120924/p1_13484535011511470b22b574516e3bdab416a07ed4af81.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20120924/p1_13484535011511470b22b574516e3bdab416a07ed4af81.jpg,,,,,,0,[]
"{""latitude"":9.99665833333,""longitude"":105.091689444}",,28564990981301137,Thẩm mỹ viện Ngọc Hường,,"57-58, Lạc Hồng, P. Vĩnh Lạc, Thành phố Rạch Giá, T. Kiên Giang",Làm đẹp,0,,//poipic6.coccoc.com/80x80/poi/previews/15.png,//poipic6.coccoc.com/1000x750/poi/previews/15.png,1,(84-77) 3 92 9 739,,http://facebook.com/ngochuonghcm,http://myvienngochuong.com/,0,[]
